index,liqd,kof,price_last,name,price,name_id
3025,liqd,0.99,66.2706,M4A4 | Daybreak (Field-Tested),66.2508,35267
2876,,0.99,65.1915,★ Bowie Knife | Safari Mesh (Battle-Scarred),66.2508,42503
2849,a_liqd,0.99,62.8947,★ Shadow Daggers | Stained (Field-Tested),66.2508,43217
2502,zz,0.99,66.1617,★ StatTrak™ Huntsman Knife | Night (Field-Tested),66.1617,43678
2827,,0.99,65.4984,★ Bowie Knife | Forest DDPAT (Well-Worn),66.1023,42494
2732,,0.99,63.5085,★ Bowie Knife | Scorched (Battle-Scarred),66.1023,42507
2652,liqd,0.99,66.0,AK-47 | Case Hardened (Field-Tested),66.0,33882
2534,a_liqd,0.99,70.5573,Desert Eagle | Emerald Jörmungandr (Minimal Wear),65.9538,776116
2744,,0.99,68.5674,★ Nomad Knife | Forest DDPAT (Battle-Scarred),65.9538,776940
2672,,0.99,67.7952,★ Bowie Knife | Boreal Forest (Battle-Scarred),65.9538,42467
2751,z_very_new,0.99,66.8844,★ Huntsman Knife | Forest DDPAT (Battle-Scarred),65.9538,42921
2842,,0.99,63.5085,★ Bowie Knife | Scorched (Well-Worn),65.9538,42511
2800,a_liqd,0.99,67.3398,★ Gut Knife | Ultraviolet (Field-Tested),65.7954,42867
2661,,0.99,65.8053,★ StatTrak™ Bowie Knife | Scorched (Field-Tested),65.7954,43369
2765,a_liqd,0.99,65.4984,★ Shadow Daggers | Blue Steel (Minimal Wear),65.7954,43166
2613,a_liqd,0.99,71.3295,★ Flip Knife | Safari Mesh (Field-Tested),65.6469,42752
2695,,0.99,67.0329,P2000 | Ocean Foam (Factory New),65.6469,35951
2823,,0.99,65.3499,StatTrak™ AUG | Momentum (Factory New),65.6469,769576
2646,,0.99,65.043,★ StatTrak™ Bowie Knife | Rust Coat (Well-Worn),65.6469,43364
2284,,0.9,70.146,Sticker | Fnatic (Holo) | Katowice 2015,65.529,40176
2846,a_liqd,0.99,65.11,★ Gut Knife | Night (Field-Tested),65.4885,42842
2664,,0.99,70.5573,★ Hydra Gloves | Rattler (Battle-Scarred),65.34,45561
2701,,0.99,66.5775,★ Huntsman Knife | Urban Masked (Well-Worn),65.34,42960
2771,,0.99,65.3499,★ StatTrak™ Nomad Knife | Forest DDPAT (Well-Worn),65.34,777740
2647,,0.99,65.3499,★ Huntsman Knife | Scorched (Battle-Scarred),65.34,42938
2803,,0.99,61.3602,★ Navaja Knife | Case Hardened (Battle-Scarred),65.34,759730
2811,,0.99,65.9637,★ Bowie Knife | Safari Mesh (Well-Worn),65.1816,42506
2791,,0.99,65.11,P90 | Astral Jörmungandr (Field-Tested),65.1816,774898
2749,,0.99,65.11,AUG | Flame Jörmungandr (Field-Tested),65.1816,775910
2631,,0.99,65.11,★ StatTrak™ Gut Knife | Rust Coat (Battle-Scarred),65.11,43627
2852,liqd,0.99,65.11,StatTrak™ AK-47 | Neon Rider (Field-Tested),65.11,759367
2651,,0.99,65.11,★ StatTrak™ Flip Knife | Forest DDPAT (Battle-Scarred),65.11,43532
2759,,0.99,67.4883,★ Nomad Knife | Safari Mesh (Battle-Scarred),65.0331,776834
2690,,0.99,65.11,★ Driver Gloves | Convoy (Well-Worn),65.0331,42600
2724,,0.99,63.0432,★ Falchion Knife | Rust Coat (Well-Worn),65.0331,42651
2913,,0.99,61.5087,★ Shadow Daggers | Blue Steel (Battle-Scarred),65.0331,43163
2742,,0.99,71.47800000000001,★ Specialist Gloves | Buckshot (Well-Worn),65.11,45566
2793,,0.99,67.4883,★ Stiletto Knife | Safari Mesh (Well-Worn),65.11,760299
2753,,0.99,66.4191,★ Bowie Knife | Urban Masked (Well-Worn),65.11,42529
2618,newq,0.99,65.9637,P90 | Run and Hide (Well-Worn),65.11,836027
2719,,0.99,65.11,★ StatTrak™ Navaja Knife | Case Hardened (Well-Worn),65.11,761937
2748,zz,0.99,63.2016,★ Gut Knife | Crimson Web (Well-Worn),65.11,42812
2589,,0.99,75.933,★ StatTrak™ Huntsman Knife | Urban Masked (Field-Tested),65.11,43698
2673,,0.99,70.7157,★ Specialist Gloves | Buckshot (Battle-Scarred),65.11,45650
2804,,0.99,70.11,StatTrak™ USP-S | Orion (Factory New),65.11,43935
2708,,0.99,68.2605,★ Bowie Knife | Forest DDPAT (Battle-Scarred),65.11,42490
2668,,0.99,65.11,★ StatTrak™ Bowie Knife | Forest DDPAT (Minimal Wear),65.11,43356
2766,,0.99,65.11,★ Falchion Knife | Boreal Forest (Well-Worn),65.11,42621
2755,,0.99,67.1814,★ Stiletto Knife | Safari Mesh (Battle-Scarred),65.11,759681
2662,zz,0.99,65.11,★ StatTrak™ Shadow Daggers | Damascus Steel (Minimal Wear),65.11,44256
2764,zz,0.99,65.11,★ StatTrak™ Huntsman Knife | Scorched (Field-Tested),65.11,43685
2768,,0.99,65.11,★ StatTrak™ Flip Knife | Safari Mesh (Minimal Wear),65.11,43552
2676,,0.99,65.11,★ StatTrak™ Flip Knife | Blue Steel (Battle-Scarred),65.11,43504
2679,zz,0.99,65.11,★ StatTrak™ Ursus Knife | Damascus Steel (Well-Worn),65.11,769878
2680,zz,0.99,65.11,★ StatTrak™ Ursus Knife | Damascus Steel (Battle-Scarred),65.11,770046
2686,,0.99,67.7952,★ Hydra Gloves | Mangrove (Well-Worn),65.11,45560
2739,,0.99,65.11,★ Nomad Knife | Safari Mesh (Well-Worn),65.11,776819
2808,,0.99,65.11,★ StatTrak™ Bowie Knife | Boreal Forest (Field-Tested),65.11,43338
2770,,0.99,63.0432,Souvenir AK-47 | Safari Mesh (Factory New),65.11,37514
2598,,0.99,68.2605,StatTrak™ M4A1-S | Player Two (Minimal Wear),65.11,779412
2733,,0.99,66.1122,★ Stiletto Knife | Forest DDPAT (Well-Worn),65.11,759574
2767,a_liqd,0.97,63.8745,AWP | Asiimov (Field-Tested),65.11,34066
2865,,0.99,63.9639,★ Gut Knife | Blue Steel (Battle-Scarred),63.95399999999999,42790
2697,,0.99,65.6568,★ Hydra Gloves | Mangrove (Battle-Scarred),63.8055,45507
2805,,0.99,66.726,★ Stiletto Knife | Boreal Forest (Battle-Scarred),63.6471,759736
2844,,0.99,58.5981,★ Huntsman Knife | Forest DDPAT (Well-Worn),63.6471,42925
2693,,0.99,68.40899999999999,★ Flip Knife | Forest DDPAT (Well-Worn),63.4986,42728
2809,,0.99,65.6568,★ Stiletto Knife | Scorched (Well-Worn),63.4986,759903
2813,,0.99,63.9639,★ Stiletto Knife | Scorched (Battle-Scarred),63.4986,759457
2710,,0.99,63.657,★ Falchion Knife | Night (Battle-Scarred),63.4986,42647
2831,a_liqd,0.99,67.1814,★ Gut Knife | Rust Coat (Battle-Scarred),63.3402,42845
2869,a_liqd,0.99,65.1915,★ Navaja Knife | Damascus Steel (Factory New),63.3402,769523
3134,,0.99,63.26,★ StatTrak™ Bowie Knife | Scorched (Well-Worn),63.26,43371
2757,,0.99,65.6568,★ Stiletto Knife | Forest DDPAT (Battle-Scarred),63.1917,760139
2907,a_liqd,0.99,60.11,★ Falchion Knife | Safari Mesh (Field-Tested),63.1917,42654
2893,a_liqd,0.99,66.1122,★ Falchion Knife | Forest DDPAT (Field-Tested),63.0333,42642
2576,,0.99,65.11,Souvenir M4A4 | Radiation Hazard (Minimal Wear),63.0333,37731
2548,,0.99,60.11,★ Shadow Daggers | Ultraviolet (Well-Worn),63.0333,43226
2864,,0.99,68.8743,M4A4 | Asiimov (Well-Worn),62.8848,35254
2720,zz,0.99,62.8947,★ StatTrak™ Stiletto Knife | Stained (Well-Worn),62.8848,761968
2717,,0.99,62.8947,★ StatTrak™ Falchion Knife | Blue Steel (Minimal Wear),62.8848,43446
2877,zz,0.99,62.8947,★ Falchion Knife | Scorched (Factory New),62.8848,42658
2557,,0.99,62.8947,★ StatTrak™ Bowie Knife | Damascus Steel (Battle-Scarred),62.8848,45666
2716,,0.99,62.8947,★ Flip Knife | Safari Mesh (Factory New),62.8848,42751
2546,zz,0.99,62.8947,★ StatTrak™ Bowie Knife | Damascus Steel (Well-Worn),62.8848,43350
2721,zz,0.99,62.8947,★ StatTrak™ Flip Knife | Blue Steel (Well-Worn),62.8848,43508
2750,a_liqd,0.99,56.5983,★ Falchion Knife | Scorched (Minimal Wear),62.8848,42660
2834,a_liqd,0.99,52.4601,★ Shadow Daggers | Safari Mesh (Minimal Wear),62.8848,43206
3020,zz,0.99,50.6187,★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear),62.8848,43534
2760,,0.99,70.11,★ Driver Gloves | Convoy (Battle-Scarred),62.7264,42597
2747,,0.99,67.6467,★ StatTrak™ Stiletto Knife | Safari Mesh (Field-Tested),62.7264,761403
2335,,0.99,61.974,★ Falchion Knife | Forest DDPAT (Factory New),62.5779,42641
2643,,0.99,72.0918,★ Falchion Knife | Stained (Factory New),62.4195,42666
2731,,0.99,60.11,Desert Eagle | Crimson Web (Factory New),62.4195,34407
3056,,0.99,50.11,★ StatTrak™ Ursus Knife | Scorched (Well-Worn),62.4195,760297
2858,a_liqd,0.99,75.11,★ Gut Knife | Blue Steel (Field-Tested),62.271,42792
2802,,0.99,62.8947,StatTrak™ M4A4 | Buzz Kill (Factory New),62.271,38852
3191,z_very_new,0.99,62.2809,★ StatTrak™ Gut Knife | Night (Field-Tested),62.271,43624
2927,zz,0.99,60.4395,★ StatTrak™ Falchion Knife | Rust Coat (Well-Worn),62.271,756380
2897,a_liqd,0.99,62.1225,★ Gut Knife | Forest DDPAT (Field-Tested),62.1126,42824
2743,a_liqd,0.99,61.3602,★ Gut Knife | Stained (Minimal Wear),62.1126,42862
2758,zz,0.99,61.974,★ StatTrak™ Ursus Knife | Forest DDPAT (Well-Worn),61.9641,767498
2835,,0.99,57.2121,Glock-18 | Bullet Queen (Factory New),61.9641,779275
2727,,0.99,61.974,★ StatTrak™ Flip Knife | Boreal Forest (Minimal Wear),61.8057,44240
2815,,0.99,61.5087,★ StatTrak™ Falchion Knife | Forest DDPAT (Field-Tested),61.8057,43468
2854,a_liqd,0.99,70.5573,★ Falchion Knife | Forest DDPAT (Minimal Wear),61.6572,42643
2700,,0.99,65.1915,StatTrak™ M4A4 | Neo-Noir (Minimal Wear),61.4988,45501
2816,zz,0.99,61.8156,AWP | Hyper Beast (Factory New),61.4988,34095
2796,a_liqd,0.99,60.11,★ Gut Knife | Stained (Field-Tested),61.4988,42861
2688,,0.99,61.3701,★ StatTrak™ Nomad Knife | Forest DDPAT (Battle-Scarred),61.3701,777270
2968,,0.99,70.2504,Desert Eagle | Sunset Storm 弐 (Minimal Wear),61.3503,34473
2820,,0.99,63.657,StatTrak™ CZ75-Auto | Victoria (Factory New),61.3503,38383
2775,zz,0.99,61.3602,★ StatTrak™ Survival Knife | Scorched (Battle-Scarred),61.3503,777564
2779,zz,0.99,61.3602,★ StatTrak™ Survival Knife | Stained (Well-Worn),61.3503,777060
3069,,0.99,61.3602,★ StatTrak™ Navaja Knife | Ultraviolet (Field-Tested),61.3503,769555
2498,,0.99,61.3602,★ Gut Knife | Blue Steel (Factory New),61.3503,42791
2786,,0.99,61.3602,★ Falchion Knife | Urban Masked (Factory New),61.3503,42678
2583,,0.99,61.3602,★ StatTrak™ Falchion Knife | Stained (Minimal Wear),61.3503,43489
2870,,0.99,61.3602,★ StatTrak™ Falchion Knife | Boreal Forest (Field-Tested),61.3503,43449
2774,zz,0.99,61.3602,★ StatTrak™ Survival Knife | Stained (Battle-Scarred),61.3503,777186
2776,z_very_new,0.99,61.3602,★ StatTrak™ Nomad Knife | Scorched (Well-Worn),61.3503,778936
2777,zz,0.99,61.3602,★ StatTrak™ Survival Knife | Urban Masked (Battle-Scarred),61.3503,777590
2778,zz,0.99,61.3602,★ StatTrak™ Paracord Knife | Scorched (Well-Worn),61.3503,777395
2955,,0.99,61.3602,★ StatTrak™ Falchion Knife | Blue Steel (Field-Tested),61.3503,43445
2898,,0.99,60.8949,★ Shadow Daggers | Blue Steel (Well-Worn),61.3503,43167
3046,,0.99,58.2912,★ StatTrak™ Gut Knife | Safari Mesh (Field-Tested),61.3503,43628
3104,,0.99,47.5497,★ Navaja Knife | Night Stripe (Factory New),61.3503,769978
2807,,0.99,60.11,★ StatTrak™ Nomad Knife | Night Stripe (Battle-Scarred),61.3503,777245
2511,zz,0.99,70.11,★ Flip Knife | Scorched (Factory New),61.3503,42756
3992,z_very_new,0.99,61.3305,★ Shadow Daggers | Scorched (Factory New),61.3305,43963
2782,,0.9,61.074,Sticker | Fnatic (Foil) | Atlanta 2017,61.065,40161
2890,,0.99,61.5087,★ Gut Knife | Bright Water (Battle-Scarred),61.0434,43958
2935,,0.99,60.7464,★ Shadow Daggers | Ultraviolet (Battle-Scarred),61.0434,43222
2810,a_liqd,0.99,61.8156,★ Gut Knife | Boreal Forest (Minimal Wear),60.885,42797
2862,,0.99,65.11,★ Gut Knife | Blue Steel (Well-Worn),60.7365,42794
2867,liqd,0.99,61.2018,AK-47 | Fuel Injector (Field-Tested),60.7365,33911
2894,a_liqd,0.99,60.11,★ Shadow Daggers | Forest DDPAT (Minimal Wear),60.7365,43193
2702,,0.99,65.043,StatTrak™ M4A1-S | Mecha Industries (Factory New),60.4296,38839
2958,,0.99,58.905,★ Falchion Knife | Forest DDPAT (Battle-Scarred),60.4296,42640
2763,,0.9,60.102,Sticker | Cloud9 G2A (Foil) | Katowice 2015,60.228,39962
2921,a_liqd,0.99,67.3398,Desert Eagle | Emerald Jörmungandr (Field-Tested),60.1227,775940
2977,,0.99,60.11,★ Shadow Daggers | Stained (Well-Worn),60.1227,43219
2806,,0.99,60.11,★ StatTrak™ Bowie Knife | Stained (Battle-Scarred),60.11,43375
2838,a_liqd,0.99,67.4883,★ Shadow Daggers | Urban Masked (Field-Tested),60.11,43229
2967,,0.99,60.11,★ StatTrak™ Ursus Knife | Urban Masked (Well-Worn),60.11,762300
2856,,0.99,55.836000000000006,AWP | Oni Taiji (Battle-Scarred),60.11,34107
2571,,0.9,60.11,Sticker | Titan (Foil) | Cluj-Napoca 2015,60.11,40977
2830,,0.99,62.2809,★ Gut Knife | Bright Water (Well-Worn),60.11,42802
2634,liqd,0.99,61.3602,★ Stiletto Knife | Safari Mesh (Minimal Wear),60.11,759456
2841,,0.99,60.11,★ StatTrak™ Falchion Knife | Urban Masked (Field-Tested),60.11,43494
2899,,0.99,57.8259,StatTrak™ M4A1-S | Golden Coil (Minimal Wear),60.11,38822
2920,,0.99,60.11,★ Navaja Knife | Stained (Factory New),60.11,759854
2824,,0.99,60.11,★ StatTrak™ Shadow Daggers | Slaughter (Field-Tested),60.11,43886
3342,zz,0.99,35.11,★ StatTrak™ Gut Knife | Bright Water (Well-Worn),60.11,756413
2883,,0.99,66.2706,★ Huntsman Knife | Boreal Forest (Well-Worn),60.11,42901
2880,a_liqd,0.99,66.2706,★ Falchion Knife | Scorched (Field-Tested),60.11,42659
2909,a_liqd,0.99,60.11,★ Navaja Knife | Damascus Steel (Minimal Wear),60.11,769512
2866,,0.99,58.2912,StatTrak™ AK-47 | Point Disarray (Minimal Wear),60.11,38212
2872,a_liqd,0.99,56.4498,★ Gut Knife | Safari Mesh (Minimal Wear),60.11,42850
2851,a_liqd,0.99,65.9637,★ Shadow Daggers | Night (Field-Tested),60.11,43198
2819,,0.99,60.11,★ StatTrak™ Falchion Knife | Scorched (Field-Tested),60.11,43480
2975,,0.99,57.519,★ StatTrak™ Navaja Knife | Damascus Steel (Minimal Wear),60.11,769647
2905,,0.99,57.3705,★ Gut Knife | Stained (Well-Worn),60.11,42863
2933,,0.99,53.0739,★ Gut Knife | Ultraviolet (Battle-Scarred),58.8951,42866
2797,,0.99,60.11,StatTrak™ USP-S | Blueprint (Factory New),58.7367,39720
2984,,0.99,55.6776,StatTrak™ AWP | BOOM (Field-Tested),58.7367,38284
2667,zz,0.9,57.177,Sticker | coldzera (Gold) | Katowice 2019,58.698,768717
2861,a_liqd,0.99,60.588,Desert Eagle | Printstream (Battle-Scarred),58.5882,781694
2922,,0.99,60.11,★ Falchion Knife | Urban Masked (Well-Worn),58.5882,42681
2918,zz,0.99,61.974,★ Gut Knife | Freehand (Well-Worn),58.4298,42831
2910,a_liqd,0.99,61.3602,★ Gut Knife | Safari Mesh (Field-Tested),58.4298,42849
2821,,0.99,60.11,AWP | Containment Breach (Minimal Wear),58.4298,775601
2982,a_liqd,0.99,57.0636,★ Navaja Knife | Ultraviolet (Field-Tested),58.4298,769527
2980,,0.99,56.9052,StatTrak™ AWP | Containment Breach (Well-Worn),58.4298,775899
2999,,0.99,58.3011,AUG | Flame Jörmungandr (Well-Worn),58.3011,776401
2544,,0.9,58.293,Sticker | G2 Esports (Holo) | Atlanta 2017,58.293,40204
2707,,0.95,60.11,Sticker | device (Gold) | Berlin 2019,58.2825,772346
2848,newq,0.99,66.4191,MAC-10 | Hot Snakes (Battle-Scarred),58.2813,836033
2855,,0.99,60.11,StatTrak™ P2000 | Fire Elemental (Factory New),58.2813,39192
2902,,0.99,60.11,StatTrak™ M4A1-S | Chantico's Fire (Minimal Wear),58.2813,38802
2942,a_liqd,0.99,60.11,★ Shadow Daggers | Rust Coat (Battle-Scarred),58.2813,43201
2924,,0.99,60.11,★ Gut Knife | Damascus Steel (Battle-Scarred),58.2813,42813
2959,,0.99,58.2912,★ StatTrak™ Huntsman Knife | Forest DDPAT (Field-Tested),58.2813,43672
2960,,0.99,58.2912,★ StatTrak™ Huntsman Knife | Boreal Forest (Field-Tested),58.2813,43654
2997,a_liqd,0.99,57.3705,★ Shadow Daggers | Safari Mesh (Field-Tested),58.2813,43205
3117,,0.99,56.7567,StatTrak™ AK-47 | Vulcan (Battle-Scarred),58.2813,38228
2879,a_liqd,0.99,53.8362,★ Gut Knife | Boreal Forest (Field-Tested),58.2813,42796
2375,,0.99,76.6953,AWP | Snake Camo (Factory New),58.2516,34134
2754,,0.99,61.3602,★ StatTrak™ Classic Knife | Safari Mesh (Well-Worn),58.1229,774387
2937,liqd,0.99,58.4397,AK-47 | Vulcan (Field-Tested),58.1229,33975
2891,,0.99,57.519,★ Falchion Knife | Stained (Well-Worn),58.1229,42669
2971,a_liqd,0.99,56.7567,★ Navaja Knife,58.1229,759383
2923,,0.99,60.11,★ Falchion Knife | Boreal Forest (Battle-Scarred),57.9744,42618
2974,,0.99,56.7567,★ Shadow Daggers | Damascus Steel (Battle-Scarred),57.9744,43181
2826,newq,0.99,53.6877,P90 | Run and Hide (Battle-Scarred),57.9744,836022
2839,,0.99,60.11,P250 | Whiteout (Factory New),57.816,36100
2930,,0.99,57.6774,★ Falchion Knife | Forest DDPAT (Well-Worn),57.6675,42644
2992,,0.99,57.2121,★ Falchion Knife | Scorched (Well-Worn),57.6675,42661
2875,,0.99,57.55,G3SG1 | Chronos (Minimal Wear),57.55,34814
2889,,0.99,61.3602,AK-47 | Jet Set (Well-Worn),57.5091,33928
2832,liqd,0.99,61.3602,★ StatTrak™ Navaja Knife,57.5091,759505
2895,zz,0.99,61.3602,★ Gut Knife | Damascus Steel (Well-Worn),57.5091,42817
2850,newq,0.99,57.9843,StatTrak™ M4A1-S | Printstream (Battle-Scarred),57.5091,836050
2934,,0.99,51.5394,StatTrak™ M4A4 | Hellfire (Minimal Wear),57.5091,38883
3029,,0.99,50.11,AK-47 | Jet Set (Battle-Scarred),57.5091,33924
2878,,0.99,61.8156,★ Falchion Knife | Stained (Battle-Scarred),57.3606,42665
2929,,0.99,60.11,★ Shadow Daggers | Damascus Steel (Well-Worn),57.3606,43185
2939,,0.99,56.5983,★ Gut Knife | Freehand (Battle-Scarred),57.3606,42827
2572,,0.9,56.34,Sticker | HellRaisers (Holo) | Katowice 2015,57.303000000000004,40308
2794,,0.99,65.11,★ Huntsman Knife | Scorched (Well-Worn),57.2022,42941
2901,a_liqd,0.99,61.6671,★ Gut Knife | Scorched (Minimal Wear),57.2022,42854
3013,,0.99,56.5983,StatTrak™ AWP | Wildfire (Well-Worn),57.2022,773819
2828,a_liqd,0.99,62.2809,★ Gut Knife | Forest DDPAT (Minimal Wear),57.0537,42825
2874,,0.99,60.11,M4A1-S | Player Two (Factory New),57.0537,779333
2906,,0.99,58.4397,★ Falchion Knife | Urban Masked (Battle-Scarred),57.0537,42677
2888,zz,0.99,56.7567,★ StatTrak™ Navaja Knife | Slaughter (Field-Tested),56.7567,759448
3017,,0.99,62.8947,★ StatTrak™ Gut Knife | Case Hardened (Minimal Wear),56.7468,43597
3037,a_liqd,0.99,58.905,★ Navaja Knife | Damascus Steel (Field-Tested),56.7468,769524
2941,a_liqd,0.99,57.8259,★ Shadow Daggers | Scorched (Field-Tested),56.7468,43209
2886,,0.99,56.7567,★ StatTrak™ Stiletto Knife | Stained (Battle-Scarred),56.7468,771074
2885,zz,0.99,56.7567,★ StatTrak™ Nomad Knife | Urban Masked (Battle-Scarred),56.7468,777126
2887,,0.99,56.7567,★ StatTrak™ Flip Knife | Night (Battle-Scarred),56.7468,43546
2936,,0.99,41.5701,MP9 | Bulldozer (Minimal Wear),56.7468,35637
2900,,0.99,56.5983,★ StatTrak™ Gut Knife | Boreal Forest (Minimal Wear),56.5884,43591
2833,a_liqd,0.99,56.4498,★ Shadow Daggers | Boreal Forest (Minimal Wear),56.5884,43170
2911,,0.99,61.3602,StatTrak™ Desert Eagle | Hypnotic (Factory New),56.4399,38429
3049,a_liqd,0.99,55.11,★ Gut Knife | Urban Masked (Field-Tested),56.4399,42871
2908,,0.99,53.2323,★ Falchion Knife | Safari Mesh (Battle-Scarred),56.4399,42652
2965,,0.99,56.2914,★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),56.2914,43476
2836,a_liqd,0.99,53.8362,★ Shadow Daggers | Scorched (Minimal Wear),56.2914,43210
2857,,0.99,58.4397,StatTrak™ Desert Eagle | Kumicho Dragon (Factory New),56.133,38432
3003,a_liqd,0.99,57.519,★ Shadow Daggers | Boreal Forest (Field-Tested),56.133,43169
3050,,0.99,56.7567,★ Falchion Knife | Scorched (Battle-Scarred),56.133,42657
2925,,0.99,55.11,M4A4 | Neo-Noir (Factory New),55.9845,45261
2985,,0.99,55.836000000000006,★ StatTrak™ Shadow Daggers | Boreal Forest (Field-Tested),55.836000000000006,43854
2940,,0.99,65.9637,★ Gut Knife | Stained (Battle-Scarred),55.8261,42859
2903,a_liqd,0.99,55.3707,★ Gut Knife | Urban Masked (Minimal Wear),55.8261,42872
219,zz,0.9,55.782,Sticker | kennyS (Gold) | Boston 2018,55.773,41596
2678,,0.9,55.782,DreamHack 2014 Legends (Holo-Foil),55.773,34489
3005,,0.99,58.1328,AK-47 | Jaguar (Factory New),55.6776,33920
2972,,0.99,55.11,★ Navaja Knife | Crimson Web (Well-Worn),55.6776,759444
3027,,0.99,53.5293,★ Shadow Daggers | Night (Well-Worn),55.5192,43200
2987,a_liqd,0.99,52.4601,★ Navaja Knife | Blue Steel (Field-Tested),55.5192,759439
2998,,0.99,26.9973,★ StatTrak™ Navaja Knife | Rust Coat (Battle-Scarred),55.5192,769554
2914,,0.99,58.4397,StatTrak™ AK-47 | The Empress (Well-Worn),55.3707,38227
2931,a_liqd,0.99,58.2912,★ Shadow Daggers | Forest DDPAT (Field-Tested),55.3707,43192
2881,,0.99,57.2121,Souvenir CZ75-Auto | Chalice (Factory New),55.3707,37551
2915,,0.99,55.3707,★ StatTrak™ Stiletto Knife | Forest DDPAT (Minimal Wear),55.3707,759801
3062,,0.99,55.11,StatTrak™ P250 | Asiimov (Minimal Wear),55.3707,39242
2970,zz,0.99,51.2325,★ Shadow Daggers | Urban Masked (Well-Worn),55.3707,43231
2952,,0.99,55.22,★ StatTrak™ Shadow Daggers | Case Hardened (Battle-Scarred),55.22,43857
2919,zz,0.99,55.2222,★ StatTrak™ Nomad Knife | Boreal Forest (Well-Worn),55.2123,777197
2882,,0.99,55.11,★ StatTrak™ Navaja Knife | Damascus Steel (Field-Tested),55.2123,769631
2991,,0.99,55.11,StatTrak™ AK-47 | Neon Rider (Well-Worn),55.2123,759499
2947,,0.99,51.5394,Five-SeveN | Hyper Beast (Factory New),55.2123,34743
3068,,0.99,47.2428,★ Shadow Daggers | Boreal Forest (Battle-Scarred),55.2123,43168
2957,zz,0.99,55.11,★ StatTrak™ Flip Knife | Safari Mesh (Well-Worn),55.11,43553
2964,a_liqd,0.99,60.11,★ Gut Knife | Scorched (Field-Tested),55.0638,42853
2825,,0.99,61.0533,Souvenir AWP | Pink DDPAT (Minimal Wear),55.11,37543
2928,,0.99,57.9843,Desert Eagle | Code Red (Factory New),55.11,759243
3004,a_liqd,0.99,55.5291,★ Navaja Knife | Urban Masked (Minimal Wear),55.11,759390
2795,,0.99,60.1326,★ StatTrak™ Shadow Daggers | Rust Coat (Battle-Scarred),55.11,43877
3001,,0.99,55.11,★ Gut Knife | Ultraviolet (Well-Worn),55.11,42869
3083,a_liqd,0.99,53.6877,★ Navaja Knife | Safari Mesh (Field-Tested),55.11,759502
2932,zz,0.99,53.5293,P90 | Emerald Dragon (Minimal Wear),55.11,36150
2912,newq,0.99,56.5983,M4A1-S | Printstream (Field-Tested),55.11,835624
3118,a_liqd,0.99,55.9845,★ Navaja Knife | Rust Coat (Battle-Scarred),55.11,769494
2966,,0.99,55.11,★ Navaja Knife | Crimson Web (Battle-Scarred),55.11,759843
2938,,0.99,55.11,M4A1-S | Chantico's Fire (Factory New),55.11,35185
2949,,0.99,53.6877,StatTrak™ AK-47 | Neon Revolution (Minimal Wear),55.11,38202
2780,a_liqd,0.99,68.2803,★ Navaja Knife | Tiger Tooth (Minimal Wear),55.11,769829
2994,a_liqd,0.99,53.5293,★ Navaja Knife | Night Stripe (Minimal Wear),53.9847,761248
2981,,0.99,52.3116,★ StatTrak™ Huntsman Knife | Safari Mesh (Field-Tested),53.9847,43682
3273,,0.99,61.5087,Desert Eagle | Sunset Storm 壱 (Field-Tested),53.8362,34467
2896,,0.99,60.1326,StatTrak™ AK-47 | Wasteland Rebel (Field-Tested),53.8362,38235
2953,,0.99,53.8362,★ StatTrak™ Stiletto Knife | Forest DDPAT (Well-Worn),53.8362,769104
3032,,0.99,52.0047,StatTrak™ AWP | Electric Hive (Factory New),53.8362,38289
3308,,0.99,53.6877,★ StatTrak™ Navaja Knife | Scorched (Minimal Wear),53.6877,763494
3028,a_liqd,0.99,55.11,★ Navaja Knife | Night Stripe (Field-Tested),53.6778,759480
2944,,0.99,53.6877,StatTrak™ Galil AR | Orange DDPAT (Factory New),53.6778,38671
2951,,0.99,53.6877,★ StatTrak™ Shadow Daggers | Rust Coat (Well-Worn),53.6778,756414
3174,,0.99,53.6877,★ StatTrak™ Navaja Knife | Scorched (Field-Tested),53.6778,759734
2950,,0.99,53.6877,★ StatTrak™ Gut Knife | Urban Masked (Field-Tested),53.6778,43646
2318,,0.99,53.6877,★ StatTrak™ Flip Knife | Bright Water (Battle-Scarred),53.6778,43511
2995,,0.99,53.3808,StatTrak™ AK-47 | Asiimov (Field-Tested),53.6778,763355
3072,,0.99,52.3116,StatTrak™ AK-47 | Aquamarine Revenge (Field-Tested),53.6778,38154
3035,a_liqd,0.99,50.11,★ Navaja Knife | Urban Masked (Field-Tested),53.6778,759569
2860,zz,0.99,57.9942,★ StatTrak™ Gut Knife | Rust Coat (Well-Worn),53.6778,45191
2847,,0.9,50.895,Sticker | Team LDLC.com (Holo) | Cologne 2014,53.676,40932
3140,,0.99,55.11,★ Gut Knife | Safari Mesh (Battle-Scarred),53.5293,42847
3023,,0.99,52.9254,★ Gut Knife | Forest DDPAT (Battle-Scarred),53.5293,42822
3031,,0.99,52.1532,★ Shadow Daggers | Night (Battle-Scarred),53.5293,43197
2822,zz,0.9,55.08,Howl Pin,53.262,755701
3038,,0.99,55.11,StatTrak™ AWP | Hyper Beast (Field-Tested),53.2224,38307
